0,-163.54,-1.35,0,0,1.35,0,
0,-163.41,-0.99,0,0,0.99, ovf,
0,-163.31,0.9,0,0,-0.9, ovf,
0,-163.26,1.1,0,0,-1.1, ovf,
0,-163.23,0.58,0,0,-0.58,0,
0,-163.19,0.44,0,0,-0.44,0,
0,-163.16,0.12,0,0,-0.12,0,
126,-163.12,0.18,0,0,-0.18,0,
126,-163.1,0.16,0,0,-0.16,0,
126,-163.06,0.41,0,0,-0.41,0,
126,-163.93,-21.97,6,-0.47,21.5,0,
126,-176.92,-169,50,0,169,0,
126,177.34,1013.47,-50,-0.47,-1013.94,0,
126,143.73,-378.32,50,-0.47,377.85,0,
126,147.02,233.77,-50,0,-233.77,0,
126,-168.63,-3193.81,50,0,3193.81,0,
126,-131.12,383.78,-50,-0.47,-384.25,0,
126,-78.53,465.79,-50,0,-465.79,0,
126,-62.68,-34.08,10,-0.47,33.61,0,
126,-78.16,-79.73,23,-0.47,79.26,0,
126,-65.55,227.75,-50,-31.53,-259.28,0,
126,-59.5,-75.06,4,-60.24,14.82,0,
126,-100.02,-553.95,50,-60.24,493.72,0,
126,-78.45,338.85,-50,-60.24,-399.09,0,
126,-63.12,45.42,-31,-60.24,-105.65,0,
126,-101.02,-572.17,50,-60.24,511.94,0,
126,-100.26,97.11,-47,-60.24,-157.35,-0.01,
126,-73.12,137.94,-50,-60.24,-198.17, ovf,
126,-103.6,-431.39,50,-60.24,371.15,0,
126,-108.32,90.24,-45,-60.24,-150.48,0,
126,-80.14,302.53,-50,-60.24,-362.76,0,
126,-104.57,-300.18,50,-60.24,239.94,0,
126,-114.63,29.58,-26,-60.24,-89.82,0,
126,-81.44,630.96,-50,-60.24,-691.2,0,
126,-104.69,-208.02,44,-60.24,147.78,0,
0,-109.04,83.17,-43,-60.24,-143.41,0,
0,-99.73,52.83,-33,-60.24,-113.06,0,
0,-111.03,-116.56,16,-60.24,56.32,0,
0,-115.45,-9.12,2,0,9.12,0,
0,-122.35,-116.15,34,0,116.15,0,
0,-136.74,-127.15,38,0,127.15, ovf,
0,-134.13,58.57,-17,0,-58.57,0,
0,-130.82,-6.75,2,0,6.75,0,
0,-138.87,-94.5,28,0,94.5,0,
0,-140.87,10.6,-3,0,-10.6,0,
0,-135.78,36.79,-11,0,-36.79,0,
0,-137.15,-26.44,7,0,26.44,0,
0,-138.91,-6.52,1,0,6.52,0,
0,-137.2,16.28,-4,0,-16.28,0,
0,-136.82,0.24,0,0,-0.24,0,
0,-136.22,8.36,-2,0,-8.36,0,
0,-135.56,5.29,-1,0,-5.29,0,
0,0,-134.6,4.07,-1,0,-4.07,0
0,-134.23,3.77,-1,0,-3.77,0,
0,-133.88,3.57,-1,0,-3.57,0,
0,-133.6,2.63,0,0,-2.63, ovf,
0,-133.34,2.55,0,0,-2.55,0,
0,-133.1,2.36,0,0,-2.36,0,
0,-132.91,1.78,0,0,-1.78,0,
0,-132.73,1.48,0,0,-1.48,0,
0,-132.6,1.26,0,0,-1.26,0,
0,-132.47,1.4,0,0,-1.4,0,
0,-132.37,1.12,0,0,-1.12,0,
0,-132.29,0.83,0,0,-0.83,0,
0,-132.21,0.78,0,0,-0.78,0,
0,-132.12,0.89,0,0,-0.89,0,
0,-132.04,0.87,0,0,-0.87,0,
0,-131.96,0.42,0,0,-0.42,0,
0,-131.91,0.32,0,0,-0.32,0,
0,-127.72,73.28,-21,0,-73.28,0,
0,-124.66,8.82,-2,0,-8.82,0,
0,-120.03,34.04,-10,0,-34.04,0,
0,-121.58,23.19,-6,0,-23.19,0,
0,-116.43,16.65,-4,0,-16.65,0,
0,-126.62,-97.27,29,0,97.27,0,
0,-128.46,-27,8,0,27,0,
0,-142.49,-193.21,50,0,193.21,0,
0,-152.15,-63.75,19,0,63.75,0,
0,-154.56,-56.99,17,0,56.99,0,
0,-168.13,-164.71,49,0,164.71,0,
0,-179.21,-101.55,30,0,101.55,0,
0,179.6,476.99,-50,0,-476.99,0,
0,177.26,-32.67,9,0,32.67, ovf,
0,165.41,-33.92,10,0,33.92,0,
0,-169.72,-630.41,50,0,630.41,0,
0,-164.67,70.23,-21,0,-70.23,0,
0,-174.43,-176.1,50,0,176.1, ovf,
0,165.4,384.99,-50,0,-384.99,0,
0,145.82,-213.27,50,0,213.27,0,
0,134.94,-15.56,4,0,15.56,0,
0,138.58,11.97,-3,0,-11.97,0,
0,135.52,-44.71,13,0,44.71,0,
0,132.96,59.11,-17,0,-59.11,0,
0,144.57,76.09,-22,0,-76.09,0,
0,137.51,-56.7,17,0,56.7, ovf,
0,156.79,244.1,-50,0,-244.1,0,
0,136.8,-274.26,50,0,274.26,0,
0,133.28,-78.28,23,0,78.28,0,
0,132.45,8.6,-2,0,-8.6,0,
0,134.41,12.7,-3,0,-12.7,0,
0,121.19,-203.8,50,0,203.8,0,
0,115.62,-5.06,1,0,5.06,0,
0,101.27,-109.71,32,0,109.71,0,
0,102.63,-5.05,1,0,5.05,0,
0,97.85,-16.31,4,0,16.31,0,
0,96.27,-34.42,10,0,34.42,0,
0,95.35,-0.14,0,0,0.14,0,
0,99.67,-4.71,1,0,4.71,-0.13,
0,103.69,25.31,-7,0,-25.31,0,
0,101.41,-27.81,8,0,27.81,0,
0,104.78,12.23,-3,0,-12.23,0,
0,97.23,-68.65,20,0,68.65,0,
0,92.98,-15.55,4,0,15.55,0,
0,82.57,-18.64,5,0,18.64,0,
0,75.16,-91.62,27,0,91.62,0,
0,52.78,-207.49,50,0,207.49,0,
0,44.38,-105.48,31,0,105.48,0,
0,45.03,0.53,0,0,-0.53,0,
0,41.13,-48.24,14,0,48.24,0,
0,30.58,-127.17,38,0,127.17,0,
0,22.17,-78.06,23,0,78.06,0,
0,12.3,-96.07,28,0,96.07,0,
0,-4.33,-197.08,50,0,197.08,0,
0,-7,-30.48,9,0,30.48,0,
0,-11.85,-39.53,11,0,39.53,0,
0,-13.61,-16.77,5,0,16.77,0,
0,-15.37,-22.17,6,0,22.17,0,
0,-13.02,19.86,-5,0,-19.86,0,
0,-12.32,-28.65,8,0,28.65,0,
0,-16.46,-30.34,9,0,30.34,0,
0,-16.45,9.73,-2,0,-9.73,0,
0,-12.48,11.31,-3,0,-11.31,0,
0,-11.52,-5.53,1,0,5.53,0,
0,-10.44,12.06,-3,0,-12.06,0,
0,-7.28,33.75,-10,0,-33.75,0,
0,-6.5,-9.62,2,0,9.62, ovf,
0,-4.76,18.11,-5,0,-18.11,0,
0,-3.03,0.46,0,0,-0.46, ovf,
0,-1.51,-4.96,1,0,4.96,0,
0,-7.21,-83.6,25,0,83.6,0,
0,-13.12,-32.21,9,0,32.21,0,
0,-16.32,-38,11,0,38, ovf,
